_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,browser,controversial,openness,persistence,polarity,popularity,sentiment,browser_gold,commentcount,comments,controversial_gold,id,openness_gold,paragraphcount,persistence_gold,polarity_gold,popularity_gold,sentiment_gold,text,title,url
1107247123,12/12/2016 19:26:27,2281546257,12/12/2016 19:25:08,false,prodege,0.4978,40265255,CAN,NS,Pictou,24.89.213.120,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,yes,yes,yes,yes,yes,yes,,323,"I didn't know that The Walking Dead were registered to vote||I used a pair of ' webbed' gloves when canoeing to help with a roll if I lost the paddle and found them excellent for swimming. The fingers are joined with thin neoprene that resembles a ducks foot when fingers are apart.||What about all those An ti comunist sci fi moovies from the 50s and 60s hollywood ...||Well you certainly don't get that The Walking Dead isn't about zombies.||In my local botanical garden there are some wader birds with unwebbed feet. They have long, separate toes, with no webbing, and can swim just as fast as the ducks, which are bigger than them.",,3c787638-ac6b-45fd-9237-e4e794e0baf3,,4,,,,,"<p>I have only seen bits of The Walking Dead, that hugely popular American TV zombie drama which made a massive star of British actor Andrew Lincoln. But I am going off screen zombies generally: those shambling figures whose low-budget appearance makes them beloved of indie film-makers. Critics love to claim zombies represent undead consumerism. For me they are becoming a gurning cliche, and I wasn’t surprised to see the tiresome Jane Austen horror mashup Pride and Prejudice and Zombies has become 2016’s biggest box-office flop, losing $11.6m. And Forbes magazine this month carries the disturbing news that zombies played a part in the election of Donald Trump. It carries an interview with Jared Kusher, Trump’s super-smooth son-in-law, widely considered to be the incoming administration’s eminence grise. He masterminded the Trump campaign’s use of social media but also deployed traditional TV ads, targeting them much more carefully, identifying specific voter blocs. And when he wanted to hammer home his anti-immigration message, which TV show did Kushner choose? Well, it was … The Walking Dead. He apparently figured that people who thrill to the idea of battling sinister marauding monsters that look human, but aren’t really, will also be very sympathetic to building an enormous wall. Was he right? Was there a Walking Dead constituency for Trump? Maybe they’d better put some zombies in the White House for political balance.</p> May’s shtick: Jam for some     ‘BBC news announcers are doing her PR for her by always slowing down on pronouncing this supposedly zeitgeisty catchphrase so that we can fully appreciate it, in all its piquant buzzphrasey-ness, and the fact that it spells jam!’ Photograph: Alamy    <p>Like celebrities who pick their own nicknames (such as Paul “The Guv’nor” Ince), politicians who try popularising their own catchphrases can find themselves on stony ground. John Major’s “back to basics” coincided with a flurry of sex scandals. Tony Blair’s New Labour tried us with the deeply annoying “big conversation”, that all-inclusive national debate which was abandoned after 9/11. And David Cameron gave it a go with his sensitive, volunteer-based “big society”, but later did not wish to discuss all those volunteer-run food banks. Theresa May is having more luck with her Middle England non-scroungers who are “just about managing”. BBC news announcers are doing her PR for her by always slowing down on pronouncing this supposedly zeitgeisty catchphrase so that we can fully appreciate it, in all its piquant buzzphrasey-ness, and the fact that it spells jam! The mingling of condescension and self-pity in this phrase is almost unbearable. I am just about managing not to lose my breakfast.</p>",It’s official – The Walking Dead helped elect Donald Trump ,https://www.theguardian.com/commentisfree/2016/nov/23/walking-elect-dead-trump-immigration-zombies
1107247123,12/12/2016 20:15:41,2281581007,12/12/2016 20:15:05,false,prodege,0.7282,13300986,CAN,AB,Edmonton,174.3.24.150,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",no,no,no,no,no,no,,323,"I didn't know that The Walking Dead were registered to vote||I used a pair of ' webbed' gloves when canoeing to help with a roll if I lost the paddle and found them excellent for swimming. The fingers are joined with thin neoprene that resembles a ducks foot when fingers are apart.||What about all those An ti comunist sci fi moovies from the 50s and 60s hollywood ...||Well you certainly don't get that The Walking Dead isn't about zombies.||In my local botanical garden there are some wader birds with unwebbed feet. They have long, separate toes, with no webbing, and can swim just as fast as the ducks, which are bigger than them.",,3c787638-ac6b-45fd-9237-e4e794e0baf3,,4,,,,,"<p>I have only seen bits of The Walking Dead, that hugely popular American TV zombie drama which made a massive star of British actor Andrew Lincoln. But I am going off screen zombies generally: those shambling figures whose low-budget appearance makes them beloved of indie film-makers. Critics love to claim zombies represent undead consumerism. For me they are becoming a gurning cliche, and I wasn’t surprised to see the tiresome Jane Austen horror mashup Pride and Prejudice and Zombies has become 2016’s biggest box-office flop, losing $11.6m. And Forbes magazine this month carries the disturbing news that zombies played a part in the election of Donald Trump. It carries an interview with Jared Kusher, Trump’s super-smooth son-in-law, widely considered to be the incoming administration’s eminence grise. He masterminded the Trump campaign’s use of social media but also deployed traditional TV ads, targeting them much more carefully, identifying specific voter blocs. And when he wanted to hammer home his anti-immigration message, which TV show did Kushner choose? Well, it was … The Walking Dead. He apparently figured that people who thrill to the idea of battling sinister marauding monsters that look human, but aren’t really, will also be very sympathetic to building an enormous wall. Was he right? Was there a Walking Dead constituency for Trump? Maybe they’d better put some zombies in the White House for political balance.</p> May’s shtick: Jam for some     ‘BBC news announcers are doing her PR for her by always slowing down on pronouncing this supposedly zeitgeisty catchphrase so that we can fully appreciate it, in all its piquant buzzphrasey-ness, and the fact that it spells jam!’ Photograph: Alamy    <p>Like celebrities who pick their own nicknames (such as Paul “The Guv’nor” Ince), politicians who try popularising their own catchphrases can find themselves on stony ground. John Major’s “back to basics” coincided with a flurry of sex scandals. Tony Blair’s New Labour tried us with the deeply annoying “big conversation”, that all-inclusive national debate which was abandoned after 9/11. And David Cameron gave it a go with his sensitive, volunteer-based “big society”, but later did not wish to discuss all those volunteer-run food banks. Theresa May is having more luck with her Middle England non-scroungers who are “just about managing”. BBC news announcers are doing her PR for her by always slowing down on pronouncing this supposedly zeitgeisty catchphrase so that we can fully appreciate it, in all its piquant buzzphrasey-ness, and the fact that it spells jam! The mingling of condescension and self-pity in this phrase is almost unbearable. I am just about managing not to lose my breakfast.</p>",It’s official – The Walking Dead helped elect Donald Trump ,https://www.theguardian.com/commentisfree/2016/nov/23/walking-elect-dead-trump-immigration-zombies
1107247124,12/11/2016 15:30:09,2280161120,12/11/2016 15:20:05,false,neodev,0.8457,37944261,USA,CA,San Jose,50.118.145.189,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",no,no,no,no,no,no,,8,"What a country. Why anyone wanted to bomb it. I will never know||We did all that at half the price. Vietnam is a great place to discover yourself. It can all be done before you go. Beautiful country!||Great, but what about the wildlife? Are they all poached?
You can have the most amazing sceneries but without an abundance of wildlife all you have is an Empty Forest.||Hole Lot of Love?I thought I was reading the Sun!||Vietnam has an issue outside of the cave. As of last June you no longer require a Vietnamese partner when owning a business. One of the highlights is the food, so hopefully doesn't become ruined with an influx of 7-11's, Starbucks etc. See the once great Thailand for details.",,3d0cff5b-b41a-4420-a05c-0735a8512d6f,,24,,,,,"<p>Uy Jang Jong doesn’t look much like a caveman. Instead of a stocky, hairy figure in animal skins, he is slim and sharply coiffed, in hi-tech sportswear. But this smiley 27-year-old is one of the luminaries of Vietnamese, and therefore world, caving.</p> <p>“I discovered that cave,” Uy says casually, indicating a photograph in a cafe in Phong Nha town. “Wow,” we say. “Is it named after you?” “Nah,” comes the reply. “The first one I found is called Uy cave, but I’ve discovered more since.”</p>",Inside Vietnam's astonishing caves on a local tour,https://www.theguardian.com/travel/2016/nov/20/vietnam-caves-phong-nha-homestays-tours
1107247124,12/11/2016 18:27:15,2280307815,12/11/2016 18:26:45,false,gifthulk,0.6815,18666417,USA,PA,Meadville,24.239.63.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",no,no,no,no,no,no,,8,"What a country. Why anyone wanted to bomb it. I will never know||We did all that at half the price. Vietnam is a great place to discover yourself. It can all be done before you go. Beautiful country!||Great, but what about the wildlife? Are they all poached?
You can have the most amazing sceneries but without an abundance of wildlife all you have is an Empty Forest.||Hole Lot of Love?I thought I was reading the Sun!||Vietnam has an issue outside of the cave. As of last June you no longer require a Vietnamese partner when owning a business. One of the highlights is the food, so hopefully doesn't become ruined with an influx of 7-11's, Starbucks etc. See the once great Thailand for details.",,3d0cff5b-b41a-4420-a05c-0735a8512d6f,,24,,,,,"<p>Uy Jang Jong doesn’t look much like a caveman. Instead of a stocky, hairy figure in animal skins, he is slim and sharply coiffed, in hi-tech sportswear. But this smiley 27-year-old is one of the luminaries of Vietnamese, and therefore world, caving.</p> <p>“I discovered that cave,” Uy says casually, indicating a photograph in a cafe in Phong Nha town. “Wow,” we say. “Is it named after you?” “Nah,” comes the reply. “The first one I found is called Uy cave, but I’ve discovered more since.”</p>",Inside Vietnam's astonishing caves on a local tour,https://www.theguardian.com/travel/2016/nov/20/vietnam-caves-phong-nha-homestays-tours
1107247124,12/11/2016 20:26:07,2280403333,12/11/2016 20:25:39,false,neodev,0.5835,39923139,CAN,ON,Toronto,158.69.195.123,"Mozilla/5.0 (Linux; Android 4.4.4; ADR6425LVW Build/IML74K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.28 Mobile Safari/537.36",yes,yes,yes,yes,yes,yes,,8,"What a country. Why anyone wanted to bomb it. I will never know||We did all that at half the price. Vietnam is a great place to discover yourself. It can all be done before you go. Beautiful country!||Great, but what about the wildlife? Are they all poached?
You can have the most amazing sceneries but without an abundance of wildlife all you have is an Empty Forest.||Hole Lot of Love?I thought I was reading the Sun!||Vietnam has an issue outside of the cave. As of last June you no longer require a Vietnamese partner when owning a business. One of the highlights is the food, so hopefully doesn't become ruined with an influx of 7-11's, Starbucks etc. See the once great Thailand for details.",,3d0cff5b-b41a-4420-a05c-0735a8512d6f,,24,,,,,"<p>Uy Jang Jong doesn’t look much like a caveman. Instead of a stocky, hairy figure in animal skins, he is slim and sharply coiffed, in hi-tech sportswear. But this smiley 27-year-old is one of the luminaries of Vietnamese, and therefore world, caving.</p> <p>“I discovered that cave,” Uy says casually, indicating a photograph in a cafe in Phong Nha town. “Wow,” we say. “Is it named after you?” “Nah,” comes the reply. “The first one I found is called Uy cave, but I’ve discovered more since.”</p>",Inside Vietnam's astonishing caves on a local tour,https://www.theguardian.com/travel/2016/nov/20/vietnam-caves-phong-nha-homestays-tours
1107247124,12/11/2016 20:29:51,2280405443,12/11/2016 20:29:18,false,neodev,0.6029,40066858,CAN,ON,Toronto,158.69.195.123,"Mozilla/5.0 (Linux; Android 4.4.4; ADR6425LVW Build/IML74K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.18 Mobile Safari/537.36",yes,yes,yes,yes,yes,yes,,8,"What a country. Why anyone wanted to bomb it. I will never know||We did all that at half the price. Vietnam is a great place to discover yourself. It can all be done before you go. Beautiful country!||Great, but what about the wildlife? Are they all poached?
You can have the most amazing sceneries but without an abundance of wildlife all you have is an Empty Forest.||Hole Lot of Love?I thought I was reading the Sun!||Vietnam has an issue outside of the cave. As of last June you no longer require a Vietnamese partner when owning a business. One of the highlights is the food, so hopefully doesn't become ruined with an influx of 7-11's, Starbucks etc. See the once great Thailand for details.",,3d0cff5b-b41a-4420-a05c-0735a8512d6f,,24,,,,,"<p>Uy Jang Jong doesn’t look much like a caveman. Instead of a stocky, hairy figure in animal skins, he is slim and sharply coiffed, in hi-tech sportswear. But this smiley 27-year-old is one of the luminaries of Vietnamese, and therefore world, caving.</p> <p>“I discovered that cave,” Uy says casually, indicating a photograph in a cafe in Phong Nha town. “Wow,” we say. “Is it named after you?” “Nah,” comes the reply. “The first one I found is called Uy cave, but I’ve discovered more since.”</p>",Inside Vietnam's astonishing caves on a local tour,https://www.theguardian.com/travel/2016/nov/20/vietnam-caves-phong-nha-homestays-tours
1107247124,12/12/2016 00:22:42,2280543385,12/12/2016 00:22:04,false,clixsense,0.8217,35394287,CAN,NB,Riverview,142.177.130.186,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G900W8 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.85 Mobile Safari/537.36",no,no,no,no,no,no,,8,"What a country. Why anyone wanted to bomb it. I will never know||We did all that at half the price. Vietnam is a great place to discover yourself. It can all be done before you go. Beautiful country!||Great, but what about the wildlife? Are they all poached?
You can have the most amazing sceneries but without an abundance of wildlife all you have is an Empty Forest.||Hole Lot of Love?I thought I was reading the Sun!||Vietnam has an issue outside of the cave. As of last June you no longer require a Vietnamese partner when owning a business. One of the highlights is the food, so hopefully doesn't become ruined with an influx of 7-11's, Starbucks etc. See the once great Thailand for details.",,3d0cff5b-b41a-4420-a05c-0735a8512d6f,,24,,,,,"<p>Uy Jang Jong doesn’t look much like a caveman. Instead of a stocky, hairy figure in animal skins, he is slim and sharply coiffed, in hi-tech sportswear. But this smiley 27-year-old is one of the luminaries of Vietnamese, and therefore world, caving.</p> <p>“I discovered that cave,” Uy says casually, indicating a photograph in a cafe in Phong Nha town. “Wow,” we say. “Is it named after you?” “Nah,” comes the reply. “The first one I found is called Uy cave, but I’ve discovered more since.”</p>",Inside Vietnam's astonishing caves on a local tour,https://www.theguardian.com/travel/2016/nov/20/vietnam-caves-phong-nha-homestays-tours
1107247124,12/12/2016 01:15:11,2280572126,12/12/2016 01:13:56,false,neodev,0.7504,18881135,CAN,NB,Saint George,174.119.194.25,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,no,no,no,no,no,no,,8,"What a country. Why anyone wanted to bomb it. I will never know||We did all that at half the price. Vietnam is a great place to discover yourself. It can all be done before you go. Beautiful country!||Great, but what about the wildlife? Are they all poached?
You can have the most amazing sceneries but without an abundance of wildlife all you have is an Empty Forest.||Hole Lot of Love?I thought I was reading the Sun!||Vietnam has an issue outside of the cave. As of last June you no longer require a Vietnamese partner when owning a business. One of the highlights is the food, so hopefully doesn't become ruined with an influx of 7-11's, Starbucks etc. See the once great Thailand for details.",,3d0cff5b-b41a-4420-a05c-0735a8512d6f,,24,,,,,"<p>Uy Jang Jong doesn’t look much like a caveman. Instead of a stocky, hairy figure in animal skins, he is slim and sharply coiffed, in hi-tech sportswear. But this smiley 27-year-old is one of the luminaries of Vietnamese, and therefore world, caving.</p> <p>“I discovered that cave,” Uy says casually, indicating a photograph in a cafe in Phong Nha town. “Wow,” we say. “Is it named after you?” “Nah,” comes the reply. “The first one I found is called Uy cave, but I’ve discovered more since.”</p>",Inside Vietnam's astonishing caves on a local tour,https://www.theguardian.com/travel/2016/nov/20/vietnam-caves-phong-nha-homestays-tours
1107247125,12/11/2016 13:31:13,2280056554,12/11/2016 13:30:25,false,tremorgames,1.0,36826029,CAN,ON,Ottawa,64.231.230.59,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,no,yes,yes,yes,yes,,1037,"Boom?||Bluff just like everyone else.||Watch Christopher Walken in 'The Dead Zone' for some hints.||I'm moving to Darwin.||Why is right wing, pro neoliberal Trump any more dangerous than right wing, pro neoliberal Obama or Clinton? The latter two are not exactly reticent in supporting wars and bombings are they? And as an aside, the last person to drop the nuclear bomb (twice)that killed and maimed thousands of civilians, was a""nice"" and ""cuddly"" Democrat. I wonder if the ""liberal"" Guardian , at the time, roundly condemned him?",,3d361eb1-099c-4983-a852-a42f1a31ae0a,,13,,,,,"<p>Donald Trump has inchoate, inconsistent and sometimes ill-informed views on a raft of nuclear weapons issues: their role in national and international security; the nuclear threats posed by North Korea, Iran and others; the consequences of their use; the inevitability and desirability of nuclear proliferation; the necessity of spending $1tr over 30 years to modernise the US arsenal; and the importance of cutting deals with Russia and others to regulate their stockpiles.</p> <p>He is as yet largely unformed in this critical arena, but some of his stated positions and views have the potential to wreak havoc on the international security order and put the country and the world in nuclear jeopardy.</p>",Trump has his finger on the nuclear trigger: what will he choose to do?,https://www.theguardian.com/commentisfree/2016/nov/14/donald-trump-nuclear-trigger-weapons
1107247125,12/11/2016 14:45:19,2280118788,12/11/2016 14:44:40,false,neodev,0.8457,37944261,USA,CA,San Jose,50.118.145.189,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",no,no,no,no,no,no,,1037,"Boom?||Bluff just like everyone else.||Watch Christopher Walken in 'The Dead Zone' for some hints.||I'm moving to Darwin.||Why is right wing, pro neoliberal Trump any more dangerous than right wing, pro neoliberal Obama or Clinton? The latter two are not exactly reticent in supporting wars and bombings are they? And as an aside, the last person to drop the nuclear bomb (twice)that killed and maimed thousands of civilians, was a""nice"" and ""cuddly"" Democrat. I wonder if the ""liberal"" Guardian , at the time, roundly condemned him?",,3d361eb1-099c-4983-a852-a42f1a31ae0a,,13,,,,,"<p>Donald Trump has inchoate, inconsistent and sometimes ill-informed views on a raft of nuclear weapons issues: their role in national and international security; the nuclear threats posed by North Korea, Iran and others; the consequences of their use; the inevitability and desirability of nuclear proliferation; the necessity of spending $1tr over 30 years to modernise the US arsenal; and the importance of cutting deals with Russia and others to regulate their stockpiles.</p> <p>He is as yet largely unformed in this critical arena, but some of his stated positions and views have the potential to wreak havoc on the international security order and put the country and the world in nuclear jeopardy.</p>",Trump has his finger on the nuclear trigger: what will he choose to do?,https://www.theguardian.com/commentisfree/2016/nov/14/donald-trump-nuclear-trigger-weapons
1107247125,12/11/2016 16:24:26,2280207869,12/11/2016 16:23:38,false,neodev,0.5835,39923139,CAN,ON,Toronto,158.69.195.123,"Mozilla/5.0 (Linux; Android 4.4.4; ADR6425LVW Build/IML74K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.28 Mobile Safari/537.36",yes,yes,yes,yes,yes,yes,,1037,"Boom?||Bluff just like everyone else.||Watch Christopher Walken in 'The Dead Zone' for some hints.||I'm moving to Darwin.||Why is right wing, pro neoliberal Trump any more dangerous than right wing, pro neoliberal Obama or Clinton? The latter two are not exactly reticent in supporting wars and bombings are they? And as an aside, the last person to drop the nuclear bomb (twice)that killed and maimed thousands of civilians, was a""nice"" and ""cuddly"" Democrat. I wonder if the ""liberal"" Guardian , at the time, roundly condemned him?",,3d361eb1-099c-4983-a852-a42f1a31ae0a,,13,,,,,"<p>Donald Trump has inchoate, inconsistent and sometimes ill-informed views on a raft of nuclear weapons issues: their role in national and international security; the nuclear threats posed by North Korea, Iran and others; the consequences of their use; the inevitability and desirability of nuclear proliferation; the necessity of spending $1tr over 30 years to modernise the US arsenal; and the importance of cutting deals with Russia and others to regulate their stockpiles.</p> <p>He is as yet largely unformed in this critical arena, but some of his stated positions and views have the potential to wreak havoc on the international security order and put the country and the world in nuclear jeopardy.</p>",Trump has his finger on the nuclear trigger: what will he choose to do?,https://www.theguardian.com/commentisfree/2016/nov/14/donald-trump-nuclear-trigger-weapons
1107247125,12/11/2016 16:36:01,2280217891,12/11/2016 16:34:38,false,neodev,0.6029,40066858,CAN,ON,Toronto,158.69.195.123,"Mozilla/5.0 (Linux; Android 4.4.4; ADR6425LVW Build/IML74K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.18 Mobile Safari/537.36",yes,yes,yes,yes,yes,yes,,1037,"Boom?||Bluff just like everyone else.||Watch Christopher Walken in 'The Dead Zone' for some hints.||I'm moving to Darwin.||Why is right wing, pro neoliberal Trump any more dangerous than right wing, pro neoliberal Obama or Clinton? The latter two are not exactly reticent in supporting wars and bombings are they? And as an aside, the last person to drop the nuclear bomb (twice)that killed and maimed thousands of civilians, was a""nice"" and ""cuddly"" Democrat. I wonder if the ""liberal"" Guardian , at the time, roundly condemned him?",,3d361eb1-099c-4983-a852-a42f1a31ae0a,,13,,,,,"<p>Donald Trump has inchoate, inconsistent and sometimes ill-informed views on a raft of nuclear weapons issues: their role in national and international security; the nuclear threats posed by North Korea, Iran and others; the consequences of their use; the inevitability and desirability of nuclear proliferation; the necessity of spending $1tr over 30 years to modernise the US arsenal; and the importance of cutting deals with Russia and others to regulate their stockpiles.</p> <p>He is as yet largely unformed in this critical arena, but some of his stated positions and views have the potential to wreak havoc on the international security order and put the country and the world in nuclear jeopardy.</p>",Trump has his finger on the nuclear trigger: what will he choose to do?,https://www.theguardian.com/commentisfree/2016/nov/14/donald-trump-nuclear-trigger-weapons
1107247125,12/11/2016 18:08:28,2280290827,12/11/2016 18:08:04,false,gifthulk,0.6815,18666417,USA,PA,Meadville,24.239.63.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",yes,yes,yes,yes,yes,yes,,1037,"Boom?||Bluff just like everyone else.||Watch Christopher Walken in 'The Dead Zone' for some hints.||I'm moving to Darwin.||Why is right wing, pro neoliberal Trump any more dangerous than right wing, pro neoliberal Obama or Clinton? The latter two are not exactly reticent in supporting wars and bombings are they? And as an aside, the last person to drop the nuclear bomb (twice)that killed and maimed thousands of civilians, was a""nice"" and ""cuddly"" Democrat. I wonder if the ""liberal"" Guardian , at the time, roundly condemned him?",,3d361eb1-099c-4983-a852-a42f1a31ae0a,,13,,,,,"<p>Donald Trump has inchoate, inconsistent and sometimes ill-informed views on a raft of nuclear weapons issues: their role in national and international security; the nuclear threats posed by North Korea, Iran and others; the consequences of their use; the inevitability and desirability of nuclear proliferation; the necessity of spending $1tr over 30 years to modernise the US arsenal; and the importance of cutting deals with Russia and others to regulate their stockpiles.</p> <p>He is as yet largely unformed in this critical arena, but some of his stated positions and views have the potential to wreak havoc on the international security order and put the country and the world in nuclear jeopardy.</p>",Trump has his finger on the nuclear trigger: what will he choose to do?,https://www.theguardian.com/commentisfree/2016/nov/14/donald-trump-nuclear-trigger-weapons
1107247125,12/11/2016 21:13:30,2280438103,12/11/2016 21:12:51,false,clixsense,0.6802,39740935,CAN,ON,Toronto,158.69.195.123,"Mozilla/5.0 (Linux; Android 4.4.4; ADR6425LVW Build/IML74K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.90 YaBrowser/17.1.0.132.00 (alpha) Mobile Safari/537.36",yes,yes,yes,yes,yes,yes,,1037,"Boom?||Bluff just like everyone else.||Watch Christopher Walken in 'The Dead Zone' for some hints.||I'm moving to Darwin.||Why is right wing, pro neoliberal Trump any more dangerous than right wing, pro neoliberal Obama or Clinton? The latter two are not exactly reticent in supporting wars and bombings are they? And as an aside, the last person to drop the nuclear bomb (twice)that killed and maimed thousands of civilians, was a""nice"" and ""cuddly"" Democrat. I wonder if the ""liberal"" Guardian , at the time, roundly condemned him?",,3d361eb1-099c-4983-a852-a42f1a31ae0a,,13,,,,,"<p>Donald Trump has inchoate, inconsistent and sometimes ill-informed views on a raft of nuclear weapons issues: their role in national and international security; the nuclear threats posed by North Korea, Iran and others; the consequences of their use; the inevitability and desirability of nuclear proliferation; the necessity of spending $1tr over 30 years to modernise the US arsenal; and the importance of cutting deals with Russia and others to regulate their stockpiles.</p> <p>He is as yet largely unformed in this critical arena, but some of his stated positions and views have the potential to wreak havoc on the international security order and put the country and the world in nuclear jeopardy.</p>",Trump has his finger on the nuclear trigger: what will he choose to do?,https://www.theguardian.com/commentisfree/2016/nov/14/donald-trump-nuclear-trigger-weapons
1107247126,12/11/2016 18:33:43,2280312696,12/11/2016 18:33:13,false,gifthulk,0.6815,18666417,USA,PA,Meadville,24.239.63.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",no,no,no,no,no,no,,63,"Hmmm. The complimentary drinks were flowing at Twickenham today. 
Your ratings were bizarre as well. Launchbury 7/10? He was MOM||Congrats to England and commiserations to Sth Africa.Have I been up too long, or has this article got something of an unpleasant tone to it?||Wanted to enjoy this match. Found it quite flat. Nice to see that England are developing their attacking shape. Interested to see how it develops.||Ridiculously exaggerated description of the Lawes try. England showed real ambition to run it initially, Daly's kick was long and beautifully judged, the England chase was effective in harrying the Boks defence, Brown displayed tremendous footie skills to get within a yard of the line and it says something about the mobility of the English forwards that it was a second rower that touch down. Hardly Charlie Chaplin.||So strange that our Michael, so attentive to every detail of this especial warthog of a try failed to notice the pace and pressure that England generated to compel SA to concede this infamous score, which, incidentally, is worth the exact same number of points as the best Ireland or NZ produced last week.",,3d3dc27f-706d-42b4-acb5-6a67554f474c,,15,,,,,"<p>So, South Africa remained unbeaten against England for a week shy of 10 years, a run of 12 matches. It was an impressive record. It is something to cling to. And they will take anything just now.</p> <p>This was a dispiriting prick of the balloon – and balloon-thick is South Africa’s confidence at the moment. Now they must add the 37 points conceded here to the 57 they shipped last time out a month ago to the All Blacks – at home in Durban. Lob in a host of other indignities over the last couple of years – to Argentina, Japan and Ireland, among others – and you begin to wonder how they managed that 10-year unbeaten run against England.</p>",South Africa’s thin confidence popped by farcical Charlie Chaplin try for England,https://www.theguardian.com/sport/blog/2016/nov/12/south-africa--england-twickenham-autumn-internationals
1107247126,12/12/2016 00:31:29,2280547220,12/12/2016 00:30:50,false,clixsense,0.8217,35394287,CAN,NB,Riverview,142.177.130.186,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G900W8 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.85 Mobile Safari/537.36",no,no,no,no,no,no,,63,"Hmmm. The complimentary drinks were flowing at Twickenham today. 
Your ratings were bizarre as well. Launchbury 7/10? He was MOM||Congrats to England and commiserations to Sth Africa.Have I been up too long, or has this article got something of an unpleasant tone to it?||Wanted to enjoy this match. Found it quite flat. Nice to see that England are developing their attacking shape. Interested to see how it develops.||Ridiculously exaggerated description of the Lawes try. England showed real ambition to run it initially, Daly's kick was long and beautifully judged, the England chase was effective in harrying the Boks defence, Brown displayed tremendous footie skills to get within a yard of the line and it says something about the mobility of the English forwards that it was a second rower that touch down. Hardly Charlie Chaplin.||So strange that our Michael, so attentive to every detail of this especial warthog of a try failed to notice the pace and pressure that England generated to compel SA to concede this infamous score, which, incidentally, is worth the exact same number of points as the best Ireland or NZ produced last week.",,3d3dc27f-706d-42b4-acb5-6a67554f474c,,15,,,,,"<p>So, South Africa remained unbeaten against England for a week shy of 10 years, a run of 12 matches. It was an impressive record. It is something to cling to. And they will take anything just now.</p> <p>This was a dispiriting prick of the balloon – and balloon-thick is South Africa’s confidence at the moment. Now they must add the 37 points conceded here to the 57 they shipped last time out a month ago to the All Blacks – at home in Durban. Lob in a host of other indignities over the last couple of years – to Argentina, Japan and Ireland, among others – and you begin to wonder how they managed that 10-year unbeaten run against England.</p>",South Africa’s thin confidence popped by farcical Charlie Chaplin try for England,https://www.theguardian.com/sport/blog/2016/nov/12/south-africa--england-twickenham-autumn-internationals
