_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,controversial,debated,otheropinions,popular,upset,comments,controversial_gold,debated_gold,id,otheropinions_gold,popular_gold,text,title,upset_gold,url
1100782460,12/4/2016 06:18:42,2262146681,12/4/2016 06:17:24,false,tremorgames,0.7556,36826029,CAN,ON,Ottawa,64.231.230.59,no,no,unknown,no,no,"It's his physical appearance that is the prime attraction to you? Rather than his character.||""Clearly we will not be discussing the work of Guy de Maupassant over a fine bordeaux, even though he is seven years older and two inches shorter than me.""
He didn't fancy you and gave you a polite brush-off. Move on. He doesn't owe you anything, despite being older and shorter than you.
This is a lesson I found I had to keep reinforcing with myself.||I tried internet dating over a couple of years. Got chatting online to (yet another) a nice enough chap of my own age. Then he did the jolly rude thing and disappeared without a word. Anyway, about two years later I saw his profile on a different site. I had gained two years, but he had lost two. I resisted the temptation to ask where he kept the picture.||It is difficult to be happy in your own skin when it's loose and mottled, and you beard hair spreads from your chin to your neck, ears and nose||I'm 29 and the only difference between this and my experience is that I'm not contacted by men 30 years my junior - though men my dad's age seem pretty keen. I'm sure most of them are decent blokes, but I find it very hard to imagine how they think we might possibly want the same things in life or from a relationship.",,,0954e2d2-113c-4605-bd83-a9b587623e7b,,,"<p>I look at pictures of men my age and wonder if women look as much alike as men do in their seventh decade. I doubt it, because most of us come with colourful accessories. We’re realistic by this stage of life. We’re looking for a best friend, an accomplice, as well as an inamorato. We expect he will come with thinning hair, loose skin and stiff joints, same as us. The photos men put up are often blurry. The most popular pose is the selfie in a bathroom mirror. When I spot a half-decent photo of a man, I’ll go on to read his profile. Often I’ll read as many as 50 before finding one engaging enough to respond to.</p> <p>My initial message will respond to something he mentioned in his profile. I keep it short, because well over half never acknowledge my introduction. Here’s an example of a note I fired off to a literary gentleman in Paris: “Hello, Lost in Translation. We’re in agreement. Guy de Maupassant was a brilliant writer. I admire his short story Boule de Suif. What’s your favourite?”</p>",What I’m really thinking: the 60-plus dater,,https://www.theguardian.com/lifeandstyle/2016/nov/12/what-im-really-thinking-60-plus-dater
1100782460,12/4/2016 06:28:25,2262152857,12/4/2016 06:26:40,false,getpaid,0.75,39339973,CAN,SK,Regina,24.89.119.182,no,unknown,unknown,unknown,no,"It's his physical appearance that is the prime attraction to you? Rather than his character.||""Clearly we will not be discussing the work of Guy de Maupassant over a fine bordeaux, even though he is seven years older and two inches shorter than me.""
He didn't fancy you and gave you a polite brush-off. Move on. He doesn't owe you anything, despite being older and shorter than you.
This is a lesson I found I had to keep reinforcing with myself.||I tried internet dating over a couple of years. Got chatting online to (yet another) a nice enough chap of my own age. Then he did the jolly rude thing and disappeared without a word. Anyway, about two years later I saw his profile on a different site. I had gained two years, but he had lost two. I resisted the temptation to ask where he kept the picture.||It is difficult to be happy in your own skin when it's loose and mottled, and you beard hair spreads from your chin to your neck, ears and nose||I'm 29 and the only difference between this and my experience is that I'm not contacted by men 30 years my junior - though men my dad's age seem pretty keen. I'm sure most of them are decent blokes, but I find it very hard to imagine how they think we might possibly want the same things in life or from a relationship.",,,0954e2d2-113c-4605-bd83-a9b587623e7b,,,"<p>I look at pictures of men my age and wonder if women look as much alike as men do in their seventh decade. I doubt it, because most of us come with colourful accessories. We’re realistic by this stage of life. We’re looking for a best friend, an accomplice, as well as an inamorato. We expect he will come with thinning hair, loose skin and stiff joints, same as us. The photos men put up are often blurry. The most popular pose is the selfie in a bathroom mirror. When I spot a half-decent photo of a man, I’ll go on to read his profile. Often I’ll read as many as 50 before finding one engaging enough to respond to.</p> <p>My initial message will respond to something he mentioned in his profile. I keep it short, because well over half never acknowledge my introduction. Here’s an example of a note I fired off to a literary gentleman in Paris: “Hello, Lost in Translation. We’re in agreement. Guy de Maupassant was a brilliant writer. I admire his short story Boule de Suif. What’s your favourite?”</p>",What I’m really thinking: the 60-plus dater,,https://www.theguardian.com/lifeandstyle/2016/nov/12/what-im-really-thinking-60-plus-dater
1100782461,12/4/2016 01:10:40,2261828006,12/4/2016 01:09:43,false,clixsense,0.8211,35394287,CAN,NL,Stephenville,71.7.213.107,no,no,no,no,no,"Odd that the biography review should be headed by the photo of a fictional character.That further undermines Sir Maurice.||Thinker sailor, tail her spry||Reading this you might understand it to mean he was alive when it happened, but apparently he was already long dead by then. Next time use something like ""besmirch his reputation"" or similar.||Does anyone agree with me that Maurice Oldfield looks like a young Charles Laughton.||Not a word about the Littlejohn boys then?And what did he know about Kincora Boys home?",,,09655593-57c4-4875-ac27-807b0b039f1d,,,"<p>He was one of the first to suspect that Kim Philby was a Soviet spy, helped to keep Britain out of the Vietnam war and restored MI6’s reputation after the scandals and disasters of the 1950s, 60s and early 70s involving enemy agents, coups and assassination plots. Maurice Oldfield, the northern former grammar school boy invited by John le Carré to meet Alec Guinness before the actor played George Smiley in Tinker Tailor Soldier Spy, was sometimes also described as a model for Ian Fleming’s M. Yet the “owlish son of a farmer”, as Martin Pearce, his nephew, calls him, was hung out to dry by Margaret Thatcher after smears relating to his sexuality.</p> <p>This biography of the former head of MI6, as Britain’s Secret Intelligence Service (SIS) is commonly called, is deeply sympathetic – unsurprisingly, perhaps, since it is by a close relative. It is at times rather clumsily written, and the author seems naively innocent about the dirty world of spies. But he seems unashamedly so and his approach does not detract from this welcome biography of a man able to combine warm family and personal relationships with hard-headed intellectual analysis, taking the cold decisions needed to succeed in the most unaccountable and secret of government agencies.</p>",Spymaster by Martin Pearce review – story of the MI6 boss ruined by scandal,,https://www.theguardian.com/books/2016/nov/11/spymaster-martin-pearce-mi6-maurice-oldfield
1100782461,12/4/2016 01:16:56,2261836237,12/4/2016 01:16:15,false,neodev,0.6789,37944261,USA,CA,San Jose,23.27.45.45,no,no,no,no,no,"Odd that the biography review should be headed by the photo of a fictional character.That further undermines Sir Maurice.||Thinker sailor, tail her spry||Reading this you might understand it to mean he was alive when it happened, but apparently he was already long dead by then. Next time use something like ""besmirch his reputation"" or similar.||Does anyone agree with me that Maurice Oldfield looks like a young Charles Laughton.||Not a word about the Littlejohn boys then?And what did he know about Kincora Boys home?",,,09655593-57c4-4875-ac27-807b0b039f1d,,,"<p>He was one of the first to suspect that Kim Philby was a Soviet spy, helped to keep Britain out of the Vietnam war and restored MI6’s reputation after the scandals and disasters of the 1950s, 60s and early 70s involving enemy agents, coups and assassination plots. Maurice Oldfield, the northern former grammar school boy invited by John le Carré to meet Alec Guinness before the actor played George Smiley in Tinker Tailor Soldier Spy, was sometimes also described as a model for Ian Fleming’s M. Yet the “owlish son of a farmer”, as Martin Pearce, his nephew, calls him, was hung out to dry by Margaret Thatcher after smears relating to his sexuality.</p> <p>This biography of the former head of MI6, as Britain’s Secret Intelligence Service (SIS) is commonly called, is deeply sympathetic – unsurprisingly, perhaps, since it is by a close relative. It is at times rather clumsily written, and the author seems naively innocent about the dirty world of spies. But he seems unashamedly so and his approach does not detract from this welcome biography of a man able to combine warm family and personal relationships with hard-headed intellectual analysis, taking the cold decisions needed to succeed in the most unaccountable and secret of government agencies.</p>",Spymaster by Martin Pearce review – story of the MI6 boss ruined by scandal,,https://www.theguardian.com/books/2016/nov/11/spymaster-martin-pearce-mi6-maurice-oldfield
1100782461,12/4/2016 01:26:10,2261849023,12/4/2016 01:23:00,false,neodev,0.5933,11314968,CAN,BC,Maple Ridge,70.69.59.98,yes,unknown,unknown,unknown,yes,"Odd that the biography review should be headed by the photo of a fictional character.That further undermines Sir Maurice.||Thinker sailor, tail her spry||Reading this you might understand it to mean he was alive when it happened, but apparently he was already long dead by then. Next time use something like ""besmirch his reputation"" or similar.||Does anyone agree with me that Maurice Oldfield looks like a young Charles Laughton.||Not a word about the Littlejohn boys then?And what did he know about Kincora Boys home?",,,09655593-57c4-4875-ac27-807b0b039f1d,,,"<p>He was one of the first to suspect that Kim Philby was a Soviet spy, helped to keep Britain out of the Vietnam war and restored MI6’s reputation after the scandals and disasters of the 1950s, 60s and early 70s involving enemy agents, coups and assassination plots. Maurice Oldfield, the northern former grammar school boy invited by John le Carré to meet Alec Guinness before the actor played George Smiley in Tinker Tailor Soldier Spy, was sometimes also described as a model for Ian Fleming’s M. Yet the “owlish son of a farmer”, as Martin Pearce, his nephew, calls him, was hung out to dry by Margaret Thatcher after smears relating to his sexuality.</p> <p>This biography of the former head of MI6, as Britain’s Secret Intelligence Service (SIS) is commonly called, is deeply sympathetic – unsurprisingly, perhaps, since it is by a close relative. It is at times rather clumsily written, and the author seems naively innocent about the dirty world of spies. But he seems unashamedly so and his approach does not detract from this welcome biography of a man able to combine warm family and personal relationships with hard-headed intellectual analysis, taking the cold decisions needed to succeed in the most unaccountable and secret of government agencies.</p>",Spymaster by Martin Pearce review – story of the MI6 boss ruined by scandal,,https://www.theguardian.com/books/2016/nov/11/spymaster-martin-pearce-mi6-maurice-oldfield
1100782462,12/3/2016 23:49:57,2261702180,12/3/2016 23:47:30,false,clixsense,0.8444,17950689,GBR,"","",147.147.53.210,no,no,no,no,unknown,"An interesting article! But I'm surprised Zoe Williams isn't aware of the darker origins of Cinderella's tiny feet. Daly's Gyn/Ecology (a pretty 'grim' feminist read from the seventies as I recall), makes it clear that it originates in China, and Cinders' tiny feet are the nightmare 'lotus hooks' of bound feet - in earlier versions of the story the ugly stepsisters actually cut off their own toes and heels in an attempt to make their over large feet fit into the glass slippers (lotus hooks).
The whole ouvre of fairy tales is far, far richer than a simple read! And capable of endless 'transversion'. For example, it's incredibly easy to see the Ugly Sisters as the true victims/heroines - what crueller fate for a woman than to be Ugly? She is undesirable, worthless, rejected. She strives desperately to be Beautiful - to be Worthy and Valued (etc etc). It is Cinderella who is the 'sell-out', the one who gets to go to the Ball, snap up the Rich, Powerful Prince, who is 'Rescued into Love' (and passivity), simply because she is 'Beautiful'.
Similarly, consider the role of Buttons, the lowly servant. In the Seventies, there was a short series on the TV about 'counter-versions' of classic fairytales, and Cinderella was retold as being set just before the French Revolution. A year or two on, with Cinders now Princess Ella, the revolution sweeps across, ousting the royal family, condemning them to the guillotine, and who is in charge, who is the Robespiere? None other than Buttons....
So, fairy tales are not just 'as is' - they have far, far, far more possibilities to them, and in them.||Bad Neighbours 2 'feministed' the teen bro pic genre, and it was pretty funny.||Thanks for the article. We really need to avoid the 'gender bigotry' that is not natural at all but created for some.||Here goes:
Hilary was a brilliant, popular figure. Not at all aloof or tied in with evil corporations. 
Everyone (all women anyway,) voted for her and she became President and everyone lived happily ever after.||You can easily supply the same kind of analysis to Beauty and the Beast. The reason Belle stays with him is because she has faith that he is NOT a beast. The 'Beast' is the male as malignly transformed by the evil of patriarchy. The 'Beast' is the male as wife beater, as the 'honour-killer', as the rapist and the abuser. But the 'Beast' is only the evil spell of patriarchy.
Inside every 'Beast' is a 'true male' yearning to escape the curse of patriarchy, to become equal with women, to stand shoulder to shoulder with them, instead of oppressing them.
That is the faith that Belle has, and it is that faith that enables her to rescue the Beast from the curse of patriarchy.",,,0a09fdf4-f3d9-4d9b-a6d3-b5902f55c9bc,,,"<p>For the duration of this article, we are going be using “feminist” as a transitive verb. You have to just not let it bother you.</p>  <p> Related: Beauty and the Beast trailer beats Fifty Shades as most viewed in 24 hours </p>",Emma Watson’s Beauty and the Beast is a good start – we need more feminist fairytales,,https://www.theguardian.com/film/2016/nov/19/emma-watsons-beauty-and-the-beast-is-a-good-start-we-need-more-feminist-fairytales
1100782462,12/4/2016 01:06:30,2261822446,12/4/2016 01:05:22,false,clixsense,0.8211,35394287,CAN,NL,Stephenville,71.7.213.107,yes,yes,yes,no,unknown,"An interesting article! But I'm surprised Zoe Williams isn't aware of the darker origins of Cinderella's tiny feet. Daly's Gyn/Ecology (a pretty 'grim' feminist read from the seventies as I recall), makes it clear that it originates in China, and Cinders' tiny feet are the nightmare 'lotus hooks' of bound feet - in earlier versions of the story the ugly stepsisters actually cut off their own toes and heels in an attempt to make their over large feet fit into the glass slippers (lotus hooks).
The whole ouvre of fairy tales is far, far richer than a simple read! And capable of endless 'transversion'. For example, it's incredibly easy to see the Ugly Sisters as the true victims/heroines - what crueller fate for a woman than to be Ugly? She is undesirable, worthless, rejected. She strives desperately to be Beautiful - to be Worthy and Valued (etc etc). It is Cinderella who is the 'sell-out', the one who gets to go to the Ball, snap up the Rich, Powerful Prince, who is 'Rescued into Love' (and passivity), simply because she is 'Beautiful'.
Similarly, consider the role of Buttons, the lowly servant. In the Seventies, there was a short series on the TV about 'counter-versions' of classic fairytales, and Cinderella was retold as being set just before the French Revolution. A year or two on, with Cinders now Princess Ella, the revolution sweeps across, ousting the royal family, condemning them to the guillotine, and who is in charge, who is the Robespiere? None other than Buttons....
So, fairy tales are not just 'as is' - they have far, far, far more possibilities to them, and in them.||Bad Neighbours 2 'feministed' the teen bro pic genre, and it was pretty funny.||Thanks for the article. We really need to avoid the 'gender bigotry' that is not natural at all but created for some.||Here goes:
Hilary was a brilliant, popular figure. Not at all aloof or tied in with evil corporations. 
Everyone (all women anyway,) voted for her and she became President and everyone lived happily ever after.||You can easily supply the same kind of analysis to Beauty and the Beast. The reason Belle stays with him is because she has faith that he is NOT a beast. The 'Beast' is the male as malignly transformed by the evil of patriarchy. The 'Beast' is the male as wife beater, as the 'honour-killer', as the rapist and the abuser. But the 'Beast' is only the evil spell of patriarchy.
Inside every 'Beast' is a 'true male' yearning to escape the curse of patriarchy, to become equal with women, to stand shoulder to shoulder with them, instead of oppressing them.
That is the faith that Belle has, and it is that faith that enables her to rescue the Beast from the curse of patriarchy.",,,0a09fdf4-f3d9-4d9b-a6d3-b5902f55c9bc,,,"<p>For the duration of this article, we are going be using “feminist” as a transitive verb. You have to just not let it bother you.</p>  <p> Related: Beauty and the Beast trailer beats Fifty Shades as most viewed in 24 hours </p>",Emma Watson’s Beauty and the Beast is a good start – we need more feminist fairytales,,https://www.theguardian.com/film/2016/nov/19/emma-watsons-beauty-and-the-beast-is-a-good-start-we-need-more-feminist-fairytales
1100782462,12/4/2016 01:10:22,2261827570,12/4/2016 01:08:25,false,neodev,0.6789,37944261,USA,CA,San Jose,23.27.45.45,no,no,no,no,no,"An interesting article! But I'm surprised Zoe Williams isn't aware of the darker origins of Cinderella's tiny feet. Daly's Gyn/Ecology (a pretty 'grim' feminist read from the seventies as I recall), makes it clear that it originates in China, and Cinders' tiny feet are the nightmare 'lotus hooks' of bound feet - in earlier versions of the story the ugly stepsisters actually cut off their own toes and heels in an attempt to make their over large feet fit into the glass slippers (lotus hooks).
The whole ouvre of fairy tales is far, far richer than a simple read! And capable of endless 'transversion'. For example, it's incredibly easy to see the Ugly Sisters as the true victims/heroines - what crueller fate for a woman than to be Ugly? She is undesirable, worthless, rejected. She strives desperately to be Beautiful - to be Worthy and Valued (etc etc). It is Cinderella who is the 'sell-out', the one who gets to go to the Ball, snap up the Rich, Powerful Prince, who is 'Rescued into Love' (and passivity), simply because she is 'Beautiful'.
Similarly, consider the role of Buttons, the lowly servant. In the Seventies, there was a short series on the TV about 'counter-versions' of classic fairytales, and Cinderella was retold as being set just before the French Revolution. A year or two on, with Cinders now Princess Ella, the revolution sweeps across, ousting the royal family, condemning them to the guillotine, and who is in charge, who is the Robespiere? None other than Buttons....
So, fairy tales are not just 'as is' - they have far, far, far more possibilities to them, and in them.||Bad Neighbours 2 'feministed' the teen bro pic genre, and it was pretty funny.||Thanks for the article. We really need to avoid the 'gender bigotry' that is not natural at all but created for some.||Here goes:
Hilary was a brilliant, popular figure. Not at all aloof or tied in with evil corporations. 
Everyone (all women anyway,) voted for her and she became President and everyone lived happily ever after.||You can easily supply the same kind of analysis to Beauty and the Beast. The reason Belle stays with him is because she has faith that he is NOT a beast. The 'Beast' is the male as malignly transformed by the evil of patriarchy. The 'Beast' is the male as wife beater, as the 'honour-killer', as the rapist and the abuser. But the 'Beast' is only the evil spell of patriarchy.
Inside every 'Beast' is a 'true male' yearning to escape the curse of patriarchy, to become equal with women, to stand shoulder to shoulder with them, instead of oppressing them.
That is the faith that Belle has, and it is that faith that enables her to rescue the Beast from the curse of patriarchy.",,,0a09fdf4-f3d9-4d9b-a6d3-b5902f55c9bc,,,"<p>For the duration of this article, we are going be using “feminist” as a transitive verb. You have to just not let it bother you.</p>  <p> Related: Beauty and the Beast trailer beats Fifty Shades as most viewed in 24 hours </p>",Emma Watson’s Beauty and the Beast is a good start – we need more feminist fairytales,,https://www.theguardian.com/film/2016/nov/19/emma-watsons-beauty-and-the-beast-is-a-good-start-we-need-more-feminist-fairytales
1100782463,12/3/2016 20:56:54,2261488697,12/3/2016 20:49:58,false,neodev,0.6789,37944261,USA,CA,San Jose,23.27.45.228,no,no,no,no,no,"The demonisation of human beings continues.||It is extraordinarily sad and frustrating that the government isn't providing basic English language instruction for these refugees who for the most part desperately want to integrate. It is an ugly stain on our country.
I would like to point out, Hannah, that 'turmoil' in the home country is not the only reason many refugee women missed out on core education. In most of the countries you mention, women would not have had the same access to basic education as men during even peaceful times.||This puts a huge strain on schools, especially primaries.||Join the club we have been really poor at educating our own youngsters well enough to become employed. maybe we should just have more adult education classes for everyone.||A good article. Clearly addressing each humanitarian refugee's linguistic competency and preferred means of learning, and then tailoring their package accordingly, is going to give better results than a one size fits all method that doesn't work for a lot of people, and which incurrs explicit expense in interpreters, etc as well as less obvious expense to the economy because they can't work?",,,0a5a3d8e-7811-4e25-ae56-0ec7686642f6,,,"<p>More needs to be done to ease the difficulties facing refugees if they are to reach their potential in the UK, according to the first major piece of research into the government’s resettlement scheme.</p> <p>Academics from the University of Sussex are close to completing a three-year study that has followed the progress of more than 280 refugees who came the UK before 2010 under the Gateway protection programme.</p>",Language barrier leaves refugees facing struggle to rebuild their lives,,https://www.theguardian.com/society/2016/nov/16/language-barrier-refugees-english-classes-integration-esol
1100782463,12/3/2016 22:34:18,2261586399,12/3/2016 22:33:59,false,instagc,0.6,22298499,USA,DE,Wilmington,68.82.138.233,yes,yes,no,yes,yes,"The demonisation of human beings continues.||It is extraordinarily sad and frustrating that the government isn't providing basic English language instruction for these refugees who for the most part desperately want to integrate. It is an ugly stain on our country.
I would like to point out, Hannah, that 'turmoil' in the home country is not the only reason many refugee women missed out on core education. In most of the countries you mention, women would not have had the same access to basic education as men during even peaceful times.||This puts a huge strain on schools, especially primaries.||Join the club we have been really poor at educating our own youngsters well enough to become employed. maybe we should just have more adult education classes for everyone.||A good article. Clearly addressing each humanitarian refugee's linguistic competency and preferred means of learning, and then tailoring their package accordingly, is going to give better results than a one size fits all method that doesn't work for a lot of people, and which incurrs explicit expense in interpreters, etc as well as less obvious expense to the economy because they can't work?",,,0a5a3d8e-7811-4e25-ae56-0ec7686642f6,,,"<p>More needs to be done to ease the difficulties facing refugees if they are to reach their potential in the UK, according to the first major piece of research into the government’s resettlement scheme.</p> <p>Academics from the University of Sussex are close to completing a three-year study that has followed the progress of more than 280 refugees who came the UK before 2010 under the Gateway protection programme.</p>",Language barrier leaves refugees facing struggle to rebuild their lives,,https://www.theguardian.com/society/2016/nov/16/language-barrier-refugees-english-classes-integration-esol
1100782463,12/3/2016 23:05:01,2261635625,12/3/2016 23:01:34,false,neodev,0.5933,11314968,CAN,BC,Maple Ridge,70.69.59.98,yes,yes,yes,yes,yes,"The demonisation of human beings continues.||It is extraordinarily sad and frustrating that the government isn't providing basic English language instruction for these refugees who for the most part desperately want to integrate. It is an ugly stain on our country.
I would like to point out, Hannah, that 'turmoil' in the home country is not the only reason many refugee women missed out on core education. In most of the countries you mention, women would not have had the same access to basic education as men during even peaceful times.||This puts a huge strain on schools, especially primaries.||Join the club we have been really poor at educating our own youngsters well enough to become employed. maybe we should just have more adult education classes for everyone.||A good article. Clearly addressing each humanitarian refugee's linguistic competency and preferred means of learning, and then tailoring their package accordingly, is going to give better results than a one size fits all method that doesn't work for a lot of people, and which incurrs explicit expense in interpreters, etc as well as less obvious expense to the economy because they can't work?",,,0a5a3d8e-7811-4e25-ae56-0ec7686642f6,,,"<p>More needs to be done to ease the difficulties facing refugees if they are to reach their potential in the UK, according to the first major piece of research into the government’s resettlement scheme.</p> <p>Academics from the University of Sussex are close to completing a three-year study that has followed the progress of more than 280 refugees who came the UK before 2010 under the Gateway protection programme.</p>",Language barrier leaves refugees facing struggle to rebuild their lives,,https://www.theguardian.com/society/2016/nov/16/language-barrier-refugees-english-classes-integration-esol
1100782464,12/3/2016 23:33:24,2261674718,12/3/2016 23:32:42,false,clixsense,0.8444,17950689,GBR,"","",147.147.53.210,no,no,yes,no,no,"What a wonderful player he is, a fitting successor to my all-time favourite Indian batsman (no prizes for guessing who). I'm generally a fan of Kohli and Kumble but dropping this maestro for Rohit Sharma was ludicrous, a victory for T20 glitz over proper creekit. Let's hope that nonsense is over and done with now.||I said it earlier on end of day two and stating it again, it is impossible to beat india in india now because if its a batting beauty then you can't take 10 ind wickets let alone 20 and if its a turner then the opposition side is destined to lose. people said at end of day 2 that only one side can win this match and said right, it will be india and now it is clear if anyone can win from here its india if they bat whole day tommorrow and see if eng capitulate on day 5 when it stars to really grip and turn and pressure of saving the match. i just can't see ind losing 10 wickets here let alone 20. so basically its a draw or an indian win||Last time we played in India he impressed the heck out of us. He has got better.||Heading for a draw unless England knock over the rest tomorrow ...can't see India winning this one||I was a neutral when pujara was nearing his ton, he certainly deserved it...then went back to being an England fan, bemoaning the lack of a top half batting lineup and the lack of a replacement for Swann.",,,0a66092a-47ec-4260-b423-2d937f212147,,,"<p>Cheteshwar Pujara is the local hero here in Rajkot. On the third day of the first Test hosted by the Saurashtra Cricket Association Stadium, and with his father-cum-coach Arvind watching in person for the first time, it was somehow fitting that his was the first hundred scored by an Indian batsman on the ground.</p> <p>If such layers of additional meaning upped the pressure on Pujara, the No3 showed little of it on 99 when he calmly cut Chris Woakes’ third delivery with the new ball after tea behind square before haring down the wicket, lifting bat and helmet to his team-mates, his father and the 7,000 or so present for this particular slice of history.</p>",Cheteshwar Pujara: India’s local hero digs in for impressive century,,https://www.theguardian.com/sport/blog/2016/nov/11/india-england-cheteshwar-pujara-local-hero-century
1100782464,12/4/2016 00:22:57,2261759001,12/4/2016 00:21:11,false,neodev,0.5933,11314968,CAN,BC,Maple Ridge,70.69.59.98,no,unknown,unknown,unknown,yes,"What a wonderful player he is, a fitting successor to my all-time favourite Indian batsman (no prizes for guessing who). I'm generally a fan of Kohli and Kumble but dropping this maestro for Rohit Sharma was ludicrous, a victory for T20 glitz over proper creekit. Let's hope that nonsense is over and done with now.||I said it earlier on end of day two and stating it again, it is impossible to beat india in india now because if its a batting beauty then you can't take 10 ind wickets let alone 20 and if its a turner then the opposition side is destined to lose. people said at end of day 2 that only one side can win this match and said right, it will be india and now it is clear if anyone can win from here its india if they bat whole day tommorrow and see if eng capitulate on day 5 when it stars to really grip and turn and pressure of saving the match. i just can't see ind losing 10 wickets here let alone 20. so basically its a draw or an indian win||Last time we played in India he impressed the heck out of us. He has got better.||Heading for a draw unless England knock over the rest tomorrow ...can't see India winning this one||I was a neutral when pujara was nearing his ton, he certainly deserved it...then went back to being an England fan, bemoaning the lack of a top half batting lineup and the lack of a replacement for Swann.",,,0a66092a-47ec-4260-b423-2d937f212147,,,"<p>Cheteshwar Pujara is the local hero here in Rajkot. On the third day of the first Test hosted by the Saurashtra Cricket Association Stadium, and with his father-cum-coach Arvind watching in person for the first time, it was somehow fitting that his was the first hundred scored by an Indian batsman on the ground.</p> <p>If such layers of additional meaning upped the pressure on Pujara, the No3 showed little of it on 99 when he calmly cut Chris Woakes’ third delivery with the new ball after tea behind square before haring down the wicket, lifting bat and helmet to his team-mates, his father and the 7,000 or so present for this particular slice of history.</p>",Cheteshwar Pujara: India’s local hero digs in for impressive century,,https://www.theguardian.com/sport/blog/2016/nov/11/india-england-cheteshwar-pujara-local-hero-century
1100782464,12/4/2016 00:56:00,2261808810,12/4/2016 00:53:00,false,neodev,0.6789,37944261,USA,CA,San Jose,23.27.45.45,no,yes,yes,yes,yes,"What a wonderful player he is, a fitting successor to my all-time favourite Indian batsman (no prizes for guessing who). I'm generally a fan of Kohli and Kumble but dropping this maestro for Rohit Sharma was ludicrous, a victory for T20 glitz over proper creekit. Let's hope that nonsense is over and done with now.||I said it earlier on end of day two and stating it again, it is impossible to beat india in india now because if its a batting beauty then you can't take 10 ind wickets let alone 20 and if its a turner then the opposition side is destined to lose. people said at end of day 2 that only one side can win this match and said right, it will be india and now it is clear if anyone can win from here its india if they bat whole day tommorrow and see if eng capitulate on day 5 when it stars to really grip and turn and pressure of saving the match. i just can't see ind losing 10 wickets here let alone 20. so basically its a draw or an indian win||Last time we played in India he impressed the heck out of us. He has got better.||Heading for a draw unless England knock over the rest tomorrow ...can't see India winning this one||I was a neutral when pujara was nearing his ton, he certainly deserved it...then went back to being an England fan, bemoaning the lack of a top half batting lineup and the lack of a replacement for Swann.",,,0a66092a-47ec-4260-b423-2d937f212147,,,"<p>Cheteshwar Pujara is the local hero here in Rajkot. On the third day of the first Test hosted by the Saurashtra Cricket Association Stadium, and with his father-cum-coach Arvind watching in person for the first time, it was somehow fitting that his was the first hundred scored by an Indian batsman on the ground.</p> <p>If such layers of additional meaning upped the pressure on Pujara, the No3 showed little of it on 99 when he calmly cut Chris Woakes’ third delivery with the new ball after tea behind square before haring down the wicket, lifting bat and helmet to his team-mates, his father and the 7,000 or so present for this particular slice of history.</p>",Cheteshwar Pujara: India’s local hero digs in for impressive century,,https://www.theguardian.com/sport/blog/2016/nov/11/india-england-cheteshwar-pujara-local-hero-century
